weiboID,sentenceID,sentence,opinionated,polarity
29079,1,#三亚春节宰客#你们就是贱,Y,NEG
29080,1,#三亚春节宰客#他要是敢宰我，我就先把他宰了！,N,NA
29080,2,工商真是站着说话不腰疼，你签一个试试？,Y,NEG
29080,3,/右哼哼,N,NA
29082,1,#三亚春节宰客#海南的旅游市场是非常不规范的，宰客情况特别多。,Y,NEG
29082,2,以前靠卖玳瑁、珍珠、珊瑚等旅游纪念品宰客，现在在吃的上面宰客最多。,N,NA
29082,3,当然，其他旅游景点宰客情况也不少，就连那些景区门票价格也可以称得上是宰人了。,N,NA
29082,4,有次家人去三清山旅游，两只鸭1600元。,N,NA
29095,1,#三亚春节宰客#看看微博，不仅宰客，三亚那个地方，凶险,Y,NEG
29127,1,#三亚春节宰客#对现在的政府部门工作人员不作为感到寒心.,Y,NEG
29136,1,#三亚春节宰客#公交车司机问我三亚好不好，我说三亚人民非常好，比如你（公交车司机和售票员）就好。,Y,POS
29136,2,但是一走进景点，就不好了。,Y,NEG
29136,3,里面几乎没一个好人。,Y,NEG
29136,4,走在大街上，就好。,Y,POS
29145,1,#三亚春节宰客#三亚的政府真正的强悍啊！,Y,NEG
29145,2,还没有检查自己的问题，就已经想到了先来威胁受害者了——尽管这个受害者还只能称为“受害嫌疑人”,N,NA
29154,1,#三亚春节宰客#海南的风光很美，但是但是旅游服务设施令人心寒，宰客的现象确实有，光是照片不知不觉被照了N遍，借此要你买单。,Y,NEG
29158,1,#三亚春节宰客#什么玩意 一帮垃圾  我们东北比他们强多了 看不惯 他们三亚装B,Y,NEG
29166,1,#三亚春节宰客#说零投诉简直就是自欺欺人 这种行为不仅仅该停顿整业 该追究欺诈抢劫等众多刑事责任 我们可以清楚的理解 三亚的风光是有的 三亚的监督部门是不负责任的 这里拥有众多没有诚信的商家 看三亚相关部门无动于衷和不负责任乱搞声明 奉劝大家一定慎重考虑是否要去三亚看风光与感受被宰同时享受,Y,NEG
29174,1,#三亚春节宰客#纠其根源，管理只是一方面，更深层的意义大家可能忽略了！,N,NA
29174,2,就像办事不送礼大家都感觉不正常一下，只是把不正常的事给正常化了！,N,NA
29174,3,不光是三亚，国内很多著名旅游圣地都有这样的情况！,N,NA
29174,4,有些大城市高档饭店一桌动不动就上万，其实按比例不比这低多少，可能大家关注点有些过偏了，需要理智些考虑,N,NA
29176,1,#三亚春节宰客#自1999年以来我先后六次去三亚，最近一次是11年12月。,N,NA
29176,2,感觉三亚在环境建设还是景区管理上都有较大的改观，但还存着明显的不足，如：出租车司机拒载，拿回扣；,Y,OTHER
29176,3,个体商户克扣斤两；,N,NA
29176,4,旅游团餐质量差；,Y,NEG
29176,5,都是较为普遍的现象，希望三亚市政府加大整治力度，使三亚如她的美丽风光一样让人流连忘返。,Y,POS
29209,1,#三亚春节宰客#只求一些人别没事情在那里装那个B，素质点说话可好，宰客我们海南本地人也不喜欢，而起多起都是内地人自己宰你们的，所以评论归评论，为什么一定要带我们三亚人进去，我们有做错什么，难道你们各个地方没有这种事情？,Y,NEG
29209,2,有吧？,N,NA
29209,3,难道有了就连你们的人带你们全家一起骂进去？,N,NA
29209,4,谢谢了。,N,NA
29226,1,#三亚春节宰客#这海岛渔村是不是2010年被封了，说以后不许开餐饮点，没过几个月就又开了的？,N,NA
29226,2,现在ZF真他妈狗血！,Y,NEG
29242,1,#三亚春节宰客#三亚宰客是多少年的顽症，去过三亚的人都知道，只有当地政府管理部门在那儿视而不见、装聋作哑！,Y,NEG
29259,1,#三亚春节宰客#三亚不黑，三亚政府不黑；,Y,NEG
29259,2,谁去谁混蛋，谁买谁活该。,N,NA
29278,1,#三亚春节宰客# 三亚就是黑,Y,NEG
29355,1,#三亚春节宰客#   三亚工商部门肯定有问题！,Y,NEG
29355,2,会不会与害群之马串通一气？,N,NA
29355,3,不然，那些害群之马能那么嚣张？？,Y,NEG
29355,4,他们监管了什么？？,Y,NEG
29362,1,#三亚春节宰客#政府一群狗屎,Y,NEG
29409,1,/鄙視三亚政府鄙視#三亚春节宰客#,Y,NEG
29464,1,#三亚春节宰客#领导您可真幽默，您店里前门都是壮汉门童服务员，后厨全是菜刀，岂止是在菜单上签字，您就是让人按手印卖身，都能有一打卖身契呢。,Y,NEG
29509,1,#三亚春节宰客#在目前中国社会的大环境下，人已经缺少良知，商家在一个优越的环境下不宰客，可能吗。？,Y,NEG
29509,2,问题还是在政府，如何倡导人的教育，如何约束不良行为，......。,N,NA
29509,3,天南地北一个样。,N,NA
30520,1,#食用油涨价##油你涨#政府就他妈知道坑百姓手里的辛苦钱~~~,Y,NEG
30523,1,#食用油涨价##油你涨#活不下去了,Y,NEG
30529,1,#食用油涨价#涨吧，反正倒霉的是老百姓，没人管我们的死活。,Y,NEG
30530,1,#食用油涨价##油你涨#听说地沟油不涨价，我们在外面吃快餐，大排档吃饭。,N,NA
30530,2,应该不会有太大的影响,N,NA
30533,1,#食用油涨价#在暗无天日的狱中，,Y,NEG
30534,1,#食用油涨价#无可奈何，非吃不可，百姓哀哉,Y,NEG
30537,1,#食用油涨价##油你涨#天啊  咋过啊,Y,NEG
30540,1,#食用油涨价#老百姓吃也吃不起了。。。。。,Y,NEG
30545,1,#食用油涨价# 涨价就涨价吧,N,NA
30550,1,#食用油涨价##油你涨#都涨吧    伤不起,Y,NEG
30555,1,#食用油涨价#我倍感身心疲惫。,Y,NEG
30563,1,#食用油涨价##油你涨#少吃油有利身体健康！,N,NA
30563,2,每人都少一点油，让他们涨去吧！,N,NA
30563,3,/鄙视,N,NA
30571,1,#食用油涨价##油你涨#都是汽柴油惹的祸啊,Y,NEG
30576,1,#食用油涨价#这个世界只有空气不会涨价！,Y,NEG
30578,1,#食用油涨价##油你涨#不吃油了。。。,N,NA
30578,2,/弱,N,NA
30580,1,#食用油涨价##油你涨#涨价是发展国民经济的重要手段,Y,POS
30583,1,#食用油涨价##油你涨#无论怎么弄，倒霉的总是老百姓,Y,NEG
30584,1,#食用油涨价#好郁闷   刚买了车  汽油又涨   刚学会做饭  食用油又涨  还要不要活啊,Y,NEG
30599,1,#食用油涨价#不让吃了/难过,Y,NEG
30600,1,#食用油涨价#油价也越来越贵了，都快买不起了，干脆吃水煮的算了 /呲牙,Y,NEG
30601,1,#食用油涨价##油你涨#物价又上涨了！,N,NA
30601,2,受不了！,Y,NEG
30615,1,#食用油涨价##油你涨#该涨的都涨，唯独薪水不涨 。,Y,NEG
30626,1,#食用油涨价#那就少吃点油吗，省钱又健康。,N,NA
30629,1,#食用油涨价#除了工资什么都在涨，它干嘛不涨。,Y,NEG
30636,1,#食用油涨价##油你涨#石油涨完食用油涨，连动调价让人抓狂，通胀就像强取豪夺，百姓好比任宰羔羊。,Y,NEG
30639,1,#食用油涨价##油你涨#都涨吧，希望在猛些！,N,NA
30646,1,#食用油涨价#又涨价了！,N,NA
30646,2,/难过,Y,NEG
30649,1,#食用油涨价#收入上去了，生活好过了，关注健康了，食用油涨点问题不大，但愿质量也能跟上，不要因为油价上去了，地沟油反倒多吃了。。,N,NA
30651,1,#食用油涨价##油你涨#唉！,N,NA
30651,2,现在这年头，什么都涨价了，就是工资不见涨，都是那该死的石油开始涨价，一涨搞得什么东西都开始涨价了，老百姓的日子又更苦了啊！,Y,NEG
30663,1,#食用油涨价##油你涨#饭店菜价得跟着涨吧？,N,NA
30663,2,地沟油都能跟着涨！,N,NA
30667,1,#食用油涨价#涨的好，不是捞什子坏事，多吃又不是致癌吗？,Y,POS
30667,2,我倒还不想吃了呢！,N,NA
30671,1,#食用油涨价##油你涨#涨吧，涨他个国破家亡,Y,NEG
30673,1,#食用油涨价##油你涨#地沟油很香,Y,POS
30678,1,#食用油涨价#其实地沟油味道喂还行/亲亲,Y,POS
30681,1,#食用油涨价##油你涨#价格越来越高，质量越来越差。,Y,NEG
30699,1,#食用油涨价##油你涨#算你狠,Y,NEG
30703,1,#食用油涨价##油你涨#伤不起 伤不起,Y,NEG
30706,1,#食用油涨价#什么都涨，坑的都是老百姓。,Y,NEG
30707,1,#食用油涨价##油你涨#   中国人活不起啊,Y,NEG
30711,1,#食用油涨价##油你涨#希望政府做出相应的调控和补贴,N,NA
30732,1,#食用油涨价#你能阻止得了食用油涨价吗?,N,NA
30732,2,/擦汗,N,NA
30734,1,#食用油涨价##油你涨#地沟油也跟风涨价，你也好意思！,Y,NEG
30734,2,真没人性，真没天理！,Y,NEG
30746,1,#食用油涨价##油你涨#看来地沟油能有市场，就是被这样逼出来的 /鄙视,Y,NEG
30750,1,#食用油涨价#——伤不起。,Y,NEG
30788,1,#食用油涨价##油你涨#地沟油又不能吃，食用油又吃不起，柴油汽油更是用不起,Y,NEG
30809,1,#食用油涨价#这油价忒贵了,Y,NEG
30810,1,#食用油涨价##油你涨#天*朝果然不忘记最擅长的本事：涨价！,Y,NEG
30821,1,#食用油涨价#卖不动货#受不了啦#,Y,NEG
30825,1,#食用油涨价#是时代在发展   还是社会在进步  !,N,NA
30825,2,老百姓已经不能阻止了，涨吧  伤不起啊/流泪,Y,NEG
30836,1,#食用油涨价#这个更坑爹,Y,NEG
30846,1,#食用油涨价#老百姓没法活了 /流泪,Y,NEG
30865,1,#食用油涨价##油你涨#物价又涨了;工资你怎么还不涨吖;,Y,NEG
30877,1,#食用油涨价##油你涨#苦了老百姓了,Y,NEG
30887,1,#食用油涨价##油你涨#多少涨一奌可以.因为什么都在涨.吃的东西不马虎.涨才能保证好油.,Y,POS
30892,1,#食用油涨价#少油低盐健康饮食,N,NA
30910,1,#食用油涨价##油你涨#工资不涨啊，无奈啊，中国工资连世界平均一般都不到啊,Y,NEG
30918,1,#食用油涨价##油你涨#地沟油市场前景很大呀！,Y,POS
30929,1,#食用油涨价#让它涨吧，反正老百姓早已习以为常麻木了。,Y,NEG
30931,1,#食用油涨价##油你涨#怎么又涨了，每天听到的就只有吃的~用的涨钱涨钱，什么时候工资也涨呀？,Y,NEG
30931,2,老百姓就是苦。,Y,NEG
30931,3,/大哭,N,NA
30934,1,#食用油涨价#偶家做菜已经鸡精啊味精啊不放，既经济又健康，看来油水也要少放再少放，估摸着也可以省点银子，也健康。,N,NA
30937,1,#食用油涨价#坑爹啊。。。,Y,NEG
30957,1,#食用油涨价##油你涨#好多人都去搞房地产了。,N,NA
30957,2,有些地也卖了搞房产，忙农的人少了，这些生活必需品能不涨价么，，,Y,NEG
30963,1,#食用油涨价##油你涨#除了人  世界上的一切 都涨价了,N,NA
30964,1,#食用油涨价# 地沟油的利润空间又增大了/吐,Y,NEG
30969,1,#食用油涨价##油你涨#和93号涨价比起来，这更狠！！！,Y,NEG
30977,1,#食用油涨价# 工资那么底他还涨价，还让不让人活了。,Y,NEG
30979,1,#食用油涨价##油你涨#开始吃素。,N,NA
30981,1,#食用油涨价#哎现在物价太高，工资不涨，奋斗中的生活真难熬，每月发工资都存不到多少钱 /抓狂 /抓狂,Y,NEG
30983,1,#食用油涨价#中国的物价总是涨涨涨的啊！！,Y,NEG
30983,2,没治啦！！！,Y,NEG
30983,3,/流泪,N,NA
30990,1,#食用油涨价#地沟油销量又要火爆咯这涨价有可能害人不浅呐/骷髅,Y,NEG
30994,1,#食用油涨价# 前些天看到了有关新型地沟油的报道，没细看，因为真的觉得实在太恶心了。,Y,NEG
30994,2,正常的油又涨价了。,N,NA
30994,3,我在想，食用油的价格走高，是否对某些无良商家选用地沟油起到间接的推动作用呢？,N,NA
30994,4,如果油你涨能变成油你降，再辅之以对地沟油的严厉打击，地沟油就不会那么猖狂了。,N,NA
31010,1,#食用油涨价#自己回老家种大豆去。,N,NA
31014,1,#食用油涨价#涨了在跌，跌了涨在涨，老百姓习惯了。,N,NA
31029,1,#食用油涨价# 人不值钱了,Y,NEG
31030,1,#食用油涨价#希望快点下价,N,NA
31031,1,#食用油涨价#食用油应该涨价高些，这样是对农民好些。,N,NA
31041,1,#食用油涨价##油你涨#工资怎么不涨点,N,NA
31046,1,/呲牙#食用油涨价##油你涨#食用油可以让减肥的朋友得到帮助！,Y,POS
31054,1,#食用油涨价#这日子没法过了,Y,NEG
31066,1,#食用油涨价##油你涨#通货膨胀啊，多可怕，中国啊，你是要怎样啊？,Y,NEG
31066,2,政府啊，还要等多久才能意识到危机啊,Y,NEG
31077,1,#食用油涨价#看来地沟油将只能是中国老百姓的最好选择了,Y,NEG
31094,1,#食用油涨价##油你涨#地沟油又牛了,Y,NEG
31107,1,#食用油涨价##油你涨#老百姓还能承受多久;又要回到解放前了.,Y,NEG
31159,1,#食用油涨价#消费者伤不起,Y,NEG
31164,1,#食用油涨价##油你涨#就是通货膨胀，没别的原因。,N,NA
31166,1,#食用油涨价##油你涨#怎么回事 ，物价这么不稳定。,Y,NEG
31166,2,政府有很大的责任。,Y,NEG
31177,1,#食用油涨价##油你涨#地沟油可以再次大势活动了,N,NA
31180,1,#食用油涨价##油你涨#涨价是迟早的事，现在什么没有涨。,N,NA
31187,1,#食用油涨价##油你涨#伤不起！！,Y,NEG
31211,1,#食用油涨价#以后还是吃地沟油吧。。,N,NA
31232,1,#食用油涨价#可以理解，不能接受,Y,OTHER
31240,1,#食用油涨价#我们每天都为粮油穿衣吃饭而忙碌工作，好辛苦呀！,Y,NEG
31244,1,#食用油涨价#哎  我们老百姓又有苦日子了,N,NA
31250,1,#食用油涨价##油你涨#地沟油都涨了。。。。。,N,NA
31275,1,#食用油涨价##油你涨#物价涨得这么快，工资却不涨。,Y,NEG
31275,2,将来的工资可能只够生活费了。,Y,NEG
31294,1,#食用油涨价#一直震撼着我们。,N,NA
31297,1,#食用油涨价#就是工资不涨,Y,NEG
31314,1,#食用油涨价#涨涨更健康,N,NA
31361,1,梁光森:#食用油涨价##油你涨#这个政府还让老百姓活不,Y,NEG
31386,1,#食用油涨价#这样下去，餐饮行业不用”地沟油“真的无法盈利。,N,NA
37857,1,#洗碗工留剩菜被开除# /奋斗洗碗工人做的对，全国人民要支持她！！,Y,POS
37859,1,#洗碗工留剩菜被开除#浪费是可耻的 每年酒店浪费多少东西 我们无法计算 我想可以造几个航母吧 悲剧呀,Y,NEG
37860,1,#洗碗工留剩菜被开除#可怜天下父母心。,N,NA
37860,2,难道酒店的领导层不是为人父母也不会为人父母。,N,NA
37860,3,太过分了。,Y,NEG
37861,1,#洗碗工留剩菜被开除#现实版 朱门酒肉臭路有冻死骨   有错吗？？？？,N,NA
37861,2,什么社会！！,Y,NEG
37861,3,还他妈社会主义呢，比资本主义都不如！！！,Y,NEG
37864,1,#洗碗工留剩菜被开除#制度应该被严格的执行。,N,NA
37864,2,浪费确实可惜可耻。,Y,NEG
37864,3,酒店因该有智慧解决这个矛盾。,N,NA
37864,4,这个洗碗工是善良的，盼望看到她再次被酒店回聘。,Y,POS
37869,1,#洗碗工留剩菜被开除#什么社会，宁可倒了喂猪都不给人吃。。,Y,NEG
37869,2,是社会的进步还是到退,N,NA
37882,1,#洗碗工留剩菜被开除#人没人性，天没天理！,N,NA
37882,2,可悲的社会，可怜的洗碗工！,Y,NEG
37883,1,#洗碗工留剩菜被开除#这位母亲很伟大，酒店不应该。,Y,POS
37883,2,太不是人干的事了。,Y,NEG
37883,3,应该狠批这个酒店。,N,NA
37888,1,#洗碗工留剩菜被开除#那个傻老板，素质低,Y,NEG
37891,1,#洗碗工留剩菜被开除#这酒店的经理是什么人，怎么这么狠心，做人要将心比心！,Y,NEG
37891,2,我看到这个真的很愤怒，谁不是这么穷过来的，不给别人活路真想逼死她啊，她家条件肯定也不好啊，真是太气氛了，穷人是不是都得死啊？,N,NA
37896,1,#洗碗工留剩菜被开除#朱门酒肉臭 路有冻死骨！,N,NA
37896,2,我们的社会进入了贫富差距极大 笑贫不笑娼的年代 不知道是进步还是退步。,Y,NEG
37896,3,无耐,Y,NEG
37898,1,#洗碗工留剩菜被开除#中国这个社会没救了!,Y,NEG
37903,1,#洗碗工留剩菜被开除#社会缺温暖，酒店没人性！,Y,NEG
37908,1,#洗碗工留剩菜被开除#如果因为这样就要被开除未免太不可思议了！,N,NA
37908,2,首先洗碗工并没有做错，相反这样的做法是勤俭节约！,Y,POS
37908,3,如果违反了公司的规定，也不至于让人丢了饭碗！,N,NA
37908,4,再者这个规定本身不合理。,N,NA
37908,5,中国人太奢侈了！,Y,NEG
37922,1,#洗碗工留剩菜被开除#这是什么烂酒店:不分清红皂白。,Y,NEG
37922,2,就把人家开除·就不能人性化点.察清楚在做定论不可以吗?,Y,NEG
37925,1,#洗碗工留剩菜被开除#这饭店老板太他妈不是人了，一点儿也不体谅劳工们的苦，这种饭店关门算了！,Y,NEG
37925,2,建议打官司，告他诽谤！,N,NA
37934,1,#洗碗工留剩菜被开除#真是的，这工人也太没品位了，怎么能拿客人吃剩下 的东西呢？,Y,NEG
37934,2,再说了，客人剩下的，和客人在你们酒店里拉出来的，你们经理都要拿回家给老婆孩子吃呢，你这不是抢你老板的饭吗？,N,NA
37934,3,那他还能容你？,N,NA
37934,4,记得我们再穷也要有骨气，让那些傻B领导回家吃屎去吧。,Y,NEG
37938,1,#洗碗工留剩菜被开除#我还看过有的服务员收桌子的时候吃剩下的的菜和饮料，这位母亲只是拿准备扔掉的食物也算是盗窃吗？,N,NA
37938,2,强烈鄙视这家星级酒店，希望曝光这家酒店名称~！,Y,NEG
37948,1,#洗碗工留剩菜被开除#唉～浪费是要遭天谴的！,Y,NEG
37948,2,这酒店！！,N,NA
37948,3,这败家玩意儿,Y,NEG
37950,1,#洗碗工留剩菜被开除# /不要浪费是一种美德,Y,POS
37960,1,#洗碗工留剩菜被开除#这些表面像人猪狗的坏蛋，人心被狗吃了，只剩下一颗黑心的败累应该得癌症见鬼去吧…,Y,NEG
37963,1,#洗碗工留剩菜被开除#人家有错吗?,N,NA
37963,2,社会太没有人情了,Y,NEG
37964,1,#洗碗工留剩菜被开除# / /抓狂、中国现在是咋的了，毛主席他老人家说过“浪费可耻”。,Y,NEG
37964,2,以前勤俭节约的老传统都上哪儿去了。,N,NA
37964,3,悲催。。。。,Y,NEG
37964,4,/敲打,N,NA
37971,1,#洗碗工留剩菜被开除#可怜的孩子。,Y,NEG
37973,1,#洗碗工留剩菜被开除#酒店管理就得严格,Y,POS
37975,1,#洗碗工留剩菜被开除#这酒店就是这样来对待员工的吗？,N,NA
37975,2,鄙视~,Y,NEG
37976,1,#洗碗工留剩菜被开除#该酒店一点道德都没有，宁可倒掉也不愿留给人吃，太没人性了...,Y,NEG
37977,1,#洗碗工留剩菜被开除#这是什么规矩啊，一点人情味都没。,Y,NEG
37978,1,#洗碗工留剩菜被开除#这当老板的可真是……，,Y,NEG
37978,2,愿这位女工早日加入无限极事业，让自己的儿子得到健康，同样成就健康美丽的人生，,N,NA
37979,1,#洗碗工留剩菜被开除#操…,N,NA
37979,2,这是啥社会！,Y,NEG
37982,1,#洗碗工留剩菜被开除#悲哀的社会 /鄙视,Y,NEG
37984,1,#洗碗工留剩菜被开除#既然都不要了，她拿走，也不差哈！,N,NA
37984,2,他上司对她有问题,Y,NEG
37985,1,#洗碗工留剩菜被开除#这家酒店的管理，是混账式的管理，盗窃应该归公安管，客人吃剩下的食物是客人出了钱的，与你酒店有何干系，你凭什么说人家偷了你酒店的东西？,Y,NEG
37985,2,强烈建议扒掉他的五星，连这么一点浅显的道理都不懂，肯定也没有什么先进的管理理念，别丢了南京的脸。,N,NA
37989,1,#洗碗工留剩菜被开除#他妈个B的什么吊老板,Y,NEG
37990,1,#洗碗工留剩菜被开除#身为农民的孩子，我都不知道说什么好，万恶的社会呀！,Y,NEG
38001,1,#洗碗工留剩菜被开除#老板王八蛋,Y,NEG
38004,1,#洗碗工留剩菜被开除#黑心的老板，对一个帮自己那么多年的工人这样。,Y,NEG
38004,2,难道这个老板是要把这剩菜拿回给他妈妈吃吗？,N,NA
38004,3,没心没肝的黑老板。,Y,NEG
38010,1,#洗碗工留剩菜被开除#对混乱不堪的中国，就别报以任何希望了！,Y,NEG
38010,2,是不会得到申诉的！,N,NA
38012,1,#洗碗工留剩菜被开除#悲哀是酒店 傷心的是女工。,Y,NEG
38012,2,悲哀的是社会，伤心的是穷人,Y,NEG
38013,1,#洗碗工留剩菜被开除#这酒店太没人情味了。。,Y,NEG
38013,2,这经理有点2。,Y,NEG
38013,3,不会做人。,Y,NEG
38013,4,富人不知道穷人苦。,N,NA
38272,1,#洗碗工留剩菜被开除#悲哀.社会的悲哀.也反映出了很严重的社会现实.首先是贫富差距太大,Y,NEG
38281,1,#洗碗工留剩菜被开除#其实酒店也是好心！,Y,POS
38281,2,万一顾客有什么病呢？,N,NA
38287,1,#洗碗工留剩菜被开除#没有人性的酒店！,Y,NEG
38287,2,这家酒店的负责人是个变态狂！,Y,NEG
38287,3,我号召大家不要去这家酒店去消费！,N,NA
38287,4,能开除这样的员工，饭菜也不咋的，已经变味了！,Y,NEG
38291,1,#洗碗工留剩菜被开除#鄙视，严重鄙视，什么破酒店，真怀疑他的存在有何意义。,Y,NEG
38295,1,#洗碗工留剩菜被开除#它反应了酒店管理人员的素质低级，反应了我们的社会矛盾，贫富差距大。,Y,NEG
38295,2,有待政府和有关领导关注…,N,NA
38297,1,#洗碗工留剩菜被开除#哪家酒店，还五星级，没人味！,Y,NEG
38297,2,狗屁！,Y,NEG
38297,3,这样的酒店你敢去吗？,N,NA
38297,4,反正我是不敢去！,N,NA
38297,5,/发怒,N,NA
38299,1,/龙年#洗碗工留剩菜被开除#现在社会已经没有诚信可言，没有什么廉耻心，已经走向衰退，可以做空洗牌了，重建新次序吧,Y,NEG
38301,1,#洗碗工留剩菜被开除#浪费可耻，五星级怎么了也不能浪费啊！,Y,NEG
38301,2,这个饭店浪费的问题不知道是国家那个有关部门管，也不管管,N,NA
38314,1,#洗碗工留剩菜被开除#唉。。。。。。。。,N,NA
38314,2,艹。。。。。。,Y,NEG
38314,3,什么事情啊。。。,Y,NEG
38314,4,唉。。。。。。。,N,NA
38314,5,这个社会 还能在黑暗点吗？,Y,NEG
38324,1,#洗碗工留剩菜被开除#这样的领导不是人，政府应当重罚他或加大税收才对。。,Y,NEG
38324,2,国家领导应该把浪费行为列入法律法规上来,N,NA
38325,1,#洗碗工留剩菜被开除#他们永远不会知道最底层人的生活状态，他们也永远不会理解“朱门酒肉臭路有冻死骨！,N,NA
38325,2,”冷漠的心，残酷的现实社会！,Y,NEG
38327,1,#洗碗工留剩菜被开除#现在的社会太黑暗了  人人只想着自己  富人太富  穷人太穷  哎,Y,NEG
38329,1,#洗碗工留剩菜被开除#富人太吊  侵负答工的啊,Y,NEG
38335,1,#洗碗工留剩菜被开除#酒店这怎么做是有点过了，可是话又说来，酒店也有酒店的管理跟贵章制度，但换位思考，阿姨也是爱子心切吧！,Y,NEG
38335,2,她也不容易，给教育就行了吧！,N,NA
38336,1,#洗碗工留剩菜被开除#经理 /弱,Y,NEG
38339,1,#洗碗工留剩菜被开除#现在的社会啊，不用说了！,Y,NEG
38339,2,我已经无语了。,N,NA
38339,3,微博助手推荐收听@11,N,NA
38347,1,#洗碗工留剩菜被开除#这就是社会的悲哀…,Y,NEG
38348,1,#洗碗工留剩菜被开除#中国现已经开始腐败！,Y,NEG
38348,2,就像是一颗古树，外表完好，内部却是腐烂的。,N,NA
38349,1,#洗碗工留剩菜被开除#富人的东西、即使是垃圾也属于富人自己的。,N,NA
38349,2,穷人检垃圾也属于拿了富人的东西。,N,NA
38349,3,这是富人不允许的、咱们老百姓和穷人就这个命,N,NA
38352,1,#洗碗工留剩菜被开除#唉！！！,N,NA
38352,2,叹世道乱，人心更乱。,N,NA
38352,3,可怜天下父母心啊！,N,NA
38352,4,都不会体谅，做警告不就行了吗？,N,NA
38352,5,何必开除呢？,N,NA
38352,6,人家毕竟是老员工，做人留一线，日后好相见，我怀疑那酒店老板良心被狗吃了！,Y,NEG
38352,7,真不知道那五星级的酒店是怎么开起来的？？？,N,NA
38355,1,#洗碗工留剩菜被开除#朱门酒肉臭，路有冻死骨！,N,NA
38355,2,规定是死的，可人情味不应该淡漠呀！,N,NA
38355,3,这社会到底怎么啦？！！！,Y,NEG
38357,1,#洗碗工留剩菜被开除#看到这样的公司只能说很悲哀,Y,NEG
38358,1,#洗碗工留剩菜被开除#哎，这就是世态炎凉啊！,N,NA
38358,2,有钱人真的就很JB了不起？,Y,NEG
38368,1,#洗碗工留剩菜被开除#这就是资本家的心肠，邓老不是说了，让一部分人先富起来吗，你老人家走了，却留下这后世的百姓生不如死！,Y,NEG
38368,2,连要倒掉的剩菜也不给穷苦人吃一口啊！,N,NA
38368,3,这大妈真是伟大的勤劳动者，连口剩饭都没得吃了！,Y,POS
38368,4,你真是为富不仁的资本家！,Y,NEG
38369,1,#洗碗工留剩菜被开除#强烈要求曝光酒店的名称，为富不仁！,Y,NEG
38369,2,坚决抵制！,N,NA
38369,3,/拳头,N,NA
38374,1,#洗碗工留剩菜被开除#唉，可悲的现实！,Y,NEG
38376,1,#洗碗工留剩菜被开除#你们这些有钱有势的人渣，你们只顾及自己利益名誉，你却忘了自己长心了。,Y,NEG
38376,2,宁愿把东西倒掉，也不給人吃。,N,NA
38376,3,你们可知道对于经济困难的人群，往往一天一个馒头就能使人生存下去的希望。,N,NA
38376,4,你们不仅为她所做的感到同情，反而让她断了生活来源。,N,NA
38376,5,他们那些酒店是人做的事吗,Y,NEG
38387,1,#洗碗工留剩菜被开除#有钱就了不起，浪费东西很可耻，不尊重食物，直接去喝营养水得了。,Y,NEG
38387,2,大酒店对员工应该是人性化管理，以开除解决问题，你这是显摆你的权力，做人你都不会,Y,NEG
38389,1,#洗碗工留剩菜被开除#什么酒店啊，曝光一下，叫工商等执法部门去查查，看看有没有偷税漏税，地沟油什么的，罚死他们。,Y,NEG
38389,2,真tmd没有人性。,Y,NEG
38389,3,都是吃屎长大的。,Y,NEG
38390,1,#洗碗工留剩菜被开除#酒店那些人没人性,Y,NEG
38397,1,#洗碗工留剩菜被开除#那些人的良心被狗吃了，人的本性完全丧失。,Y,NEG
38397,2,建议酒店内的其它员工集体辞职，与其被这样一群狼心狗肺的人管着，不如回到人间过人的生活。,N,NA
38401,1,#洗碗工留剩菜被开除# 这个酒店的管理者大脑有问题，他们可以让这些东西变成地沟油的原料，却不能让它有意义。,Y,NEG
38401,2,这样的事情发生在中国不奇怪！,N,NA
38402,1,#洗碗工留剩菜被开除#酒店管理没有错,Y,POS
38403,1,#洗碗工留剩菜被开除#现在的管理阶层有人性的很少，一般都是对上面阿谀奉承，对下面穷追猛打，最好是有人做又不要付钱，还有客人留下的也不确保就扔了，说不定还要再上呢，所以看看是剩菜，也许还要派第二次、第三次用场也不一定。,Y,NEG
38403,2,现在的老板不黑心的还有吗？,Y,NEG
38404,1,#洗碗工留剩菜被开除#如此看来酒店真的很浪费。。。,Y,NEG
38404,2,女人为了孩子去偷盗人家要倒掉的饭菜。。,N,NA
38404,3,酒店浪费的不仅仅只是几盘菜，还有尊严。,N,NA
38404,4,酒店开除打工妇女太不讲情面了，毕竟打工妇女已经干了四年了，给严重警告总比开除有情面吧。。。,N,NA
38404,5,这世道是没有人情味的。。。,N,NA
38404,6,只有利益。。。,N,NA
38404,7,你们说呢？？？？,N,NA
38405,1,#洗碗工留剩菜被开除#该酒店缺的是人性化管理，客人留下的未经污染的食品完全可由专人收集保管，然后再分给需要的员工。,Y,NEG
38410,1,#洗碗工留剩菜被开除#社会在发展，人却在退步，制度在完善，人性在缺失。,Y,OTHER
38410,2,酒店需要制度维持，窘迫需要关怀温暖。,N,NA
38410,3,剩菜与其倒掉不如拿来救济，既发挥的剩余价值又做到了人性关怀，不管从经济角度，道德角度，管理角度来说都是不科学的笨办法，然后再说开除，若你不是你爱人的初恋你是否也将其开除？,N,NA
38411,1,#洗碗工留剩菜被开除#中国人就是喜欢摆谱，浪费是最大的可耻,Y,NEG
